Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G2,W,L,ERA,WHIP,SV,Type,Drafted Out Of,SchoolID
2019,4,,131,FrRnd,24,Dodgers,Y,"$327,500 ",Brandon Lewis ,3B,,,,,,,,,,,,,4Yr,"University of California, Irvine",ucirvine
2019,4,,129,FrRnd,22,Rockies,Y,"$500,000 ",Brenton Doyle ,RF,,,,,,,,,,,,,4Yr,Shepherd College,shepherdwv
2019,4,,132,FrRnd,25,Cubs,Y,"$426,600 ",Chris Clarke ,P,,,,,,,,,,,,,4Yr,University of Southern California,usc
2019,4,,130,FrRnd,23,Indians,Y,"$955,000 ",Christian Cairo ,SS,,,,,,,,,,,,,HS,Calvary Christian HS,#N/A
2019,4,,115,FrRnd,8,Rangers,Y,"$900,000 ",Cody Freeman ,SS,,,,,,,,,,,,,HS,Etiwanda HS,#N/A
2019,4,,136,FrRnd,29,Astros,Y,"$1,000,000 ",Colin Barber ,CF,,,,,,,,,,,,,HS,Pleasant Valley HS,#N/A
2019,4,,120,FrRnd,13,Phillies,Y,"$428,300 ",Erik Miller ,P,,,,,,,,,,,,,4Yr,Stanford University,stanford
2019,4,,121,FrRnd,14,Angels,Y,"$597,500 ",Erik Rivera ,LHP,,,,,,,,,,,,,HS,Puerto Rico Baseball Academy,#N/A
2019,4,,111,FrRnd,4,Marlins,Y,"$122,500 ",Evan Edwards ,1B,,,,,,,,,,,,,4Yr,North Carolina State University,ncstate
2019,4,,122,FrRnd,15,Diamondbacks,Y,"$850,000 ",Glenallen Hill ,SS,,,,,,,,,,,,,HS,Santa Cruz HS,#N/A
2019,4,,128,FrRnd,21,Rays,Y,"$440,400 ",Graeme Stinson ,P,,,,,,,,,,,,,4Yr,Duke University,duke
2019,4,,114,FrRnd,7,Reds,Y,"$397,500 ",Ivan Johnson ,2B,,,,,,,,,,,,,JC,Chipola College,flchipo
2019,4,,124,FrRnd,17,Pirates,Y,"$497,500 ",J.C. Flowers ,RHP,,,,,,,,,,,,,4Yr,Florida State University,floridast
2019,4,,135,FrRnd,28,Yankees,Y,"$411,500 ",Jake Agnos ,P,,,,,,,,,,,,,4Yr,East Carolina University,ecarolina
2019,4,,118,FrRnd,11,Mets,Y,"$20,000 ",Jake Mangum ,CF,,,,,,,,,,,,,4Yr,Mississippi State University,missst
2019,4,,110,FrRnd,3,White Sox,Y,"$350,000 ",James Beard ,CF,,,,,,,,,,,,,HS,Loyd Star HS,#N/A
2019,4,,108,FrRnd,1,Orioles,Y,"$450,000 ",Joey Ortiz ,SS,,,,,,,,,,,,,4Yr,New Mexico State University,nmstate
2019,4,,127,FrRnd,20,Braves,Y,"$347,500 ",Kasey Kalich ,P,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2019,4,,134,FrRnd,27,Athletics,Y,"$500,000 ",Kyle McCann ,C,,,,,,,,,,,,,4Yr,Georgia Institute of Technology,gatech
2019,4,,113,FrRnd,6,Padres,Y,"$512,400 ",Matt Brash ,P,,,,,,,,,,,,,4Yr,Niagara University,niagara
2019,4,,123,FrRnd,16,Nationals,Y,"$464,500 ",Matt Cronin ,P,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2019,4,,109,FrRnd,2,Royals,Y,"$472,500 ",Michael Massey ,2B,,,,,,,,,,,,,4Yr,University of Illinois at Urbana-Champaign,illinois
2019,4,,133,FrRnd,26,Brewers,Y,"$325,000 ",Nick Kahle ,C,,,,,,,,,,,,,4Yr,University of Washington,washington
2019,4,,137,FrRnd,30,Red Sox,Y,"$100,000 ",Noah Song ,P,,,,,,,,,,,,,4Yr,United States Naval Academy,navy
2019,4,,112,FrRnd,5,Tigers,Y,"$517,400 ",Ryan Kreidler ,SS,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2019,4,,119,FrRnd,12,Twins,Y,"$483,000 ",Seth Gray ,3B,,,,,,,,,,,,,4Yr,Wright State University,wrightst
2019,4,,126,FrRnd,19,Mariners,Y,"$400,000 ",Tim Elliott ,P,,,,,,,,,,,,,4Yr,University of Georgia,georgia
2019,4,,116,FrRnd,9,Giants,Y,"$495,000 ",Tyler Fitzgerald ,SS,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2019,4,,117,FrRnd,10,Blue Jays,Y,"$422,500 ",Will Robertson ,RF,,,,,,,,,,,,,4Yr,Creighton University,creighton
2019,3,,83,FrRnd,5,Tigers,Y,"$733,100 ",Andre Lipcius ,3B,,,,,,,,,,,,,4Yr,University of Tennessee,tennessee
2019,3,,81,FrRnd,3,White Sox,Y,"$2,000,000 ",Andrew Dalquist ,P,,,,,,,,,,,,,HS,Union HS,#N/A
2019,3,,88,FrRnd,10,Blue Jays,Y,"$797,500 ",Dasan Brown ,CF,,,,,,,,,,,,,HS,Abbey Park HS,#N/A
2019,3,,94,FrRnd,16,Nationals,Y,"$800,000 ",Drew Mendoza ,3B,,,,,,,,,,,,,4Yr,Florida State University,floridast
2019,3,,80,FrRnd,2,Royals,Y,"$647,500 ",Grant Gambrell ,P,,,,,,,,,,,,,4Yr,Oregon State University,oregonst
2019,3,,87,FrRnd,9,Giants,Y,"$697,500 ",Grant McCray ,CF,,,,,,,,,,,,,HS,Lakewood Ranch HS,#N/A
2019,3,,84,FrRnd,6,Padres,Y,"$3,000,000 ",Hudson Head ,CF,,,,,,,,,,,,,HS,Winston Churchill HS,#N/A
2019,3,,92,FrRnd,14,Angels,Y,"$1,247,500 ",Jack Kochanowicz ,P,,,,,,,,,,,,,HS,Harriton HS,#N/A
2019,3,,100,FrRnd,22,Rockies,Y,"$581,600 ",Jacob Wallace ,P,,,,,,,,,,,,,4Yr,University of Connecticut,uconn
2019,3,,105,FrRnd,27,Yankees,Y,"$597,500 ",Jake Sanford ,CF,,,,,,,,,,,,,4Yr,Western Kentucky University,wkentucky
2019,3,,91,FrRnd,13,Phillies,Y,"$675,000 ",Jamari Baylor ,SS,,,,,,,,,,,,,HS,Benedictine HS,#N/A
2019,3,,101,FrRnd,23,Indians,Y,"$770,000 ",Joe Naranjo ,1B,,,,,,,,,,,,,HS,Senator Ruben S. Ayala HS,#N/A
2019,3,,106,FrRnd,28,Astros,Y,"$500,000 ",Jordan Brewer ,CF,,,,,,,,,,,,,4Yr,University of Michigan,michigan
2019,3,,86,FrRnd,8,Rangers,Y,"$575,000 ",Justin Slaten ,P,,,,,,,,,,,,,4Yr,University of New Mexico,nmexico
2019,3,,97,FrRnd,19,Mariners,Y,"$339,000 ",Levi Stoudt ,P,,,,,,,,,,,,,4Yr,Lehigh University,lehigh
2019,3,,104,FrRnd,26,Athletics,Y,"$400,000 ",Marcus Smith ,CF,,,,,,,,,,,,,HS,Pembroke Hill School,#N/A
2019,3,,89,FrRnd,11,Mets,Y,"$2,500,000 ",Matthew Allan ,P,,,,,,,,,,,,,HS,Seminole HS,#N/A
2019,3,,95,FrRnd,17,Pirates,Y,"$525,000 ",Matthew Fraizer ,CF,,,,,,,,,,,,,4Yr,University of Arizona,arizona
2019,3,,98,FrRnd,20,Braves,Y,"$547,500 ",Michael Harris ,P,,,,,,,,,,,,,HS,Stockbridge HS,#N/A
2019,3,,103,FrRnd,25,Cubs,Y,"$500,000 ",Michael McAvene ,P,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2019,3,,82,FrRnd,4,Marlins,Y,"$397,500 ",Peyton Burdick ,CF,,,,,,,,,,,,,4Yr,Wright State University,wrightst
2019,3,,102,FrRnd,24,Dodgers,Y,"$547,500 ",Ryan Pepiot ,P,,,,,,,,,,,,,4Yr,Butler University,butler
2019,3,,107,FrRnd,29,Red Sox,Y,"$500,000 ",Ryan Zeferjahn ,P,,,,,,,,,,,,,4Yr,University of Kansas,kansas
2019,3,,99,FrRnd,21,Rays,Y,"$472,500 ",Shane Sasaki ,CF,,,,,,,,,,,,,HS,Iolani HS,#N/A
2019,3,,90,FrRnd,12,Twins,Y,"$575,000 ",Spencer Steer ,SS,,,,,,,,,,,,,4Yr,University of Oregon,oregon
2019,3,,96,FrRnd,18,Cardinals,Y,"$604,800 ",Tony Locey ,P,,,,,,,,,,,,,4Yr,University of Georgia,georgia
2019,3,,93,FrRnd,15,Diamondbacks,Y,"$500,000 ",Tristin English ,1B,,,,,,,,,,,,,4Yr,Georgia Institute of Technology,gatech
2019,3,,85,FrRnd,7,Reds,Y,"$1,497,500 ",Tyler Callihan ,2B,,,,,,,,,,,,,HS,Providence HS,#N/A
2019,3,,79,FrRnd,1,Orioles,Y,"$780,400 ",Zach Watson ,CF,,,,,,,,,,,,,4Yr,Louisiana State University,lsu
2019,2,,62,FrRnd,21,Rockies,Y,"$1,102,700 ",Aaron Schunk ,3B,,,,,,,,,,,,,4Yr,University of Georgia,georgia
2019,2,,70,FrRnd,29,Royals,Y,"$904,300 ",Alec Marsh ,P,,,,,,,,,,,,,4Yr,Arizona State University,arizonast
2019,2,,65,FrRnd,24,Brewers,Y,"$1,025,100 ",Antoine Kelly ,P,,,,,,,,,,,,,JC,Wabash Valley College,ilwabas
2019,2,,60,FrRnd,19,Braves,Y,"$697,500 ",Beau Philip ,SS,,,,,,,,,,,,,4Yr,Oregon State University,oregonst
2019,2,,44,FrRnd,3,Royals,Y,"$2,222,500 ",Brady McConnell ,SS,,,,,,,,,,,,,4Yr,University of Florida,florida
2019,2,,59,FrRnd,18,Mariners,Y,"$925,000 ",Brandon Williamson ,P,,,,,,,,,,,,,4Yr,Texas Christian University,txchrist
2019,2,,43,FrRnd,2,Red Sox,Y,"$1,300,000 ",Cameron Cannon ,SS,,,,,,,,,,,,,4Yr,University of Arizona,arizona
2019,2,,64,FrRnd,23,Cubs,Y,"$1,050,300 ",Chase Strumpf ,2B,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2019,2,,75,FrRnd,34,Diamondbacks,Y,"$700,000 ",Dominic Fletcher ,OF,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2019,2,,68,FrRnd,27,Astros,Y,"$750,000 ",Grae Kessinger ,SS,,,,,,,,,,,,,4Yr,University of Mississippi,olemiss
2019,2,,42,FrRnd,1,Orioles,Y,"$2,300,000 ",Gunnar Henderson ,SS,,,,,,,,,,,,,HS,John T. Morgan Academy,#N/A
2019,2,,76,FrRnd,35,Mariners,Y,"$850,000 ",Isaiah Campbell ,P,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2019,2,,72,FrRnd,31,Pirates,Y,"$868,200 ",Jared Triolo ,3B,,,,,,,,,,,,,4Yr,University of Houston,houston
2019,2,,78,FrRnd,37,Dodgers,Y,"$1,097,500 ",Jimmy Lewis ,P,,,,,,,,,,,,,HS,Lake Travis HS,#N/A
2019,2,,61,FrRnd,20,Rays,Y,"$1,127,200 ",John Doxakis ,P,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2019,2,,67,FrRnd,26,Yankees,Y,"$976,700 ",Josh Smith ,2B,,,,,,,,,,,,,4Yr,Louisiana State University,lsu
2019,2,,53,FrRnd,12,Mets,Y,"$2,150,000 ",Josh Wolf ,P,,,,,,,,,,,,,HS,St. Thomas HS,#N/A
2019,2,,48,FrRnd,7,Padres,Y,"$1,000,000 ",Joshua Mears ,RF,,,,,,,,,,,,,HS,Federal Way HS,#N/A
2019,2,,77,FrRnd,36,Rockies,Y,"$805,600 ",Karl Kauffmann ,P,,,,,,,,,,,,,4Yr,University of Michigan,michigan
2019,2,,52,FrRnd,11,Blue Jays,Y,"$1,547,500 ",Kendall Williams ,P,,,,,,,,,,,,,HS,IMG Academy,#N/A
2019,2,,71,FrRnd,30,Orioles,Y,"$884,200 ",Kyle Stowers ,CF,,,,,,,,,,,,,4Yr,Stanford University,stanford
2019,2,,55,FrRnd,14,Angels,Y,"$1,400,000 ",Kyren Paris ,SS,,,,,,,,,,,,,HS,Freedom HS,#N/A
2019,2,,73,FrRnd,32,Padres,Y,"$600,000 ",Logan Driscoll ,C,,,,,,,,,,,,,4Yr,George Mason University,georgemas
2019,2,,51,FrRnd,10,Giants,Y,"$997,500 ",Logan Wyatt ,1B,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2019,2,,54,FrRnd,13,Twins,Y,"$1,100,000 ",Matt Canterino ,P,,,,,,,,,,,,,4Yr,Rice University,rice
2019,2,,57,FrRnd,16,Pirates,Y,"$1,000,000 ",Matt Gorski ,CF,,,,,,,,,,,,,4Yr,Indiana University-Bloomington,indiana
2019,2,,69,FrRnd,28,Red Sox,Y,"$1,100,000 ",Matthew Lugo ,SS,,,,,,,,,,,,,HS,Carlos Beltran Baseball Academy,#N/A
2019,2,,45,FrRnd,4,White Sox,Y,"$2,100,000 ",Matthew Thompson ,P,,,,,,,,,,,,,HS,Cypress Ranch HS,#N/A
2019,2,,46,FrRnd,5,Marlins,Y,"$2,200,000 ",Nasim Nunez ,SS,,,,,,,,,,,,,HS,Collins Hill HS,#N/A
2019,2,,47,FrRnd,6,Tigers,Y,"$1,580,200 ",Nick Quintana ,3B,,,,,,,,,,,,,4Yr,University of Arizona,arizona
2019,2,,49,FrRnd,8,Reds,Y,"$1,797,500 ",Rece Hinds ,SS,,,,,,,,,,,,,HS,IMG Academy,#N/A
2019,2,,50,FrRnd,9,Rangers,Y,"$1,469,900 ",Ryan Garcia ,P,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2019,2,,56,FrRnd,15,Diamondbacks,Y,"$1,100,000 ",Ryne Nelson ,P,,,,,,,,,,,,,4Yr,University of Oregon,oregon
2019,2,,74,FrRnd,33,Diamondbacks,Y,"$750,000 ",Tommy Henry ,P,,,,,,,,,,,,,4Yr,University of Michigan,michigan
2019,2,,58,FrRnd,17,Cardinals,Y,"$1,500,000 ",Tre Fletcher ,CF,,,,,,,,,,,,,HS,Deering HS,#N/A
2019,2,,66,FrRnd,25,Athletics,Y,"$900,000 ",Tyler Baum ,P,,,,,,,,,,,,,4Yr,University of North Carolina at Chapel Hill,unc
2019,2,,63,FrRnd,22,Indians,Y,"$1,001,000 ",Yordys Valdes ,SS,,,,,,,,,,,,,HS,McArthur HS,#N/A
2019,1,,1,FrRnd,1,Orioles,Y,"$8,100,000 ",Adley Rutschman ,C,,,,,,,,,,,,,4Yr,Oregon State University,oregonst
2019,1,,11,FrRnd,11,Blue Jays,Y,"$4,547,500 ",Alek Manoah ,P,,,,,,,,,,,,,4Yr,West Virginia University,wvirginia
2019,1,,3,FrRnd,3,White Sox,Y,"$7,221,200 ",Andrew Vaughn ,1B,,,,,,,,,,,,,4Yr,"University of California, Berkeley",california
2019,1,,30,FrRnd,30,Yankees,Y,"$2,740,300 ",Anthony Volpe ,SS,,,,,,,,,,,,,HS,Delbarton School,#N/A
2019,1,,26,FrRnd,26,Diamondbacks,Y,"$2,450,000 ",Blake Walston ,P,,,,,,,,,,,,,HS,New Hanover HS,#N/A
2019,1,,2,FrRnd,2,Royals,Y,"$7,787,400 ",Bobby Witt ,SS,,,,,,,,,,,,,HS,Colleyville Heritage HS,#N/A
2019,1,,21,FrRnd,21,Braves,Y,"$3,129,800 ",Braden Shewmake ,SS,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2019,1,,33,FrRnd,33,Diamondbacks,Y,"$2,202,200 ",Brennan Malone ,P,,,,,,,,,,,,,HS,IMG Academy,#N/A
2019,1,,12,FrRnd,12,Mets,Y,"$3,900,000 ",Brett Baty ,3B,,,,,,,,,,,,,HS,Lake Travis HS,#N/A
2019,1,,14,FrRnd,14,Phillies,Y,"$3,900,000 ",Bryson Stott ,SS,,,,,,,,,,,,,4Yr,University of Nevada-Las Vegas,unlv
2019,1,,6,FrRnd,6,Padres,Y,"$5,200,000 ",CJ Abrams ,SS,,,,,,,,,,,,,HS,Blessed Trinity HS,#N/A
2019,1,,16,FrRnd,16,Diamondbacks,Y,"$3,745,500 ",Corbin Carroll ,CF,,,,,,,,,,,,,HS,Lakeside School,#N/A
2019,1,,24,FrRnd,24,Indians,Y,"$2,500,000 ",Daniel Espino ,P,,,,,,,,,,,,,HS,Georgia Premier Academy,#N/A
2019,1,,41,FrRnd,41,Rangers,Y,"$1,600,000 ",Davis Wendzel ,3B,,,,,,,,,,,,,4Yr,Baylor University,baylor
2019,1,,34,FrRnd,34,Diamondbacks,Y,"$1,400,000 ",Drey Jameson ,P,,,,,,,,,,,,,4Yr,Ball State University,ballst
2019,1,,28,FrRnd,28,Brewers,Y,"$1,800,000 ",Ethan Small ,P,,,,,,,,,,,,,4Yr,Mississippi State University,missst
2019,1,,20,FrRnd,20,Mariners,Y,"$3,242,900 ",George Kirby ,P,,,,,,,,,,,,,4Yr,Elon University,elon
2019,1,,22,FrRnd,22,Rays,Y,"$3,024,500 ",Greg Jones ,SS,,,,,,,,,,,,,4Yr,University of North Carolina at Wilmington,uncwilm
2019,1,,10,FrRnd,10,Giants,Y,"$4,097,500 ",Hunter Bishop ,OF,,,,,,,,,,,,,4Yr,Arizona State University,arizonast
2019,1,,17,FrRnd,17,Nationals,Y,"$3,450,000 ",Jackson Rutledge ,P,,,,,,,,,,,,,JC,"San Jacinto College, North Campus",txsjjcn
2019,1,,4,FrRnd,4,Marlins,Y,"$6,670,000 ",JJ Bleday ,OF,,,,,,,,,,,,,4Yr,Vanderbilt University,vandy
2019,1,,36,FrRnd,36,Rays,Y,"$2,042,900 ",JJ Goss ,P,,,,,,,,,,,,,HS,Cypress Ranch HS,#N/A
2019,1,,8,FrRnd,8,Rangers,Y,"$4,400,000 ",Josh Jung ,3B,,,,,,,,,,,,,4Yr,Texas Tech University,txtech
2019,1,,35,FrRnd,35,Marlins,Y,"$2,115,000 ",Kameron Misner ,CF,,,,,,,,,,,,,4Yr,University of Missouri Columbia,missouri
2019,1,,13,FrRnd,13,Twins,Y,"$4,050,000 ",Keoni Cavaco ,SS,,,,,,,,,,,,,HS,Eastlake HS,#N/A
2019,1,,25,FrRnd,25,Dodgers,Y,,Kody Hoese ,3B,,,,,,,,,,,,,4Yr,Tulane University,tulane
2019,1,,32,FrRnd,32,Astros,Y,"$1,750,000 ",Korey Lee ,C,,,,,,,,,,,,,4Yr,"University of California, Berkeley",california
2019,1,,29,FrRnd,29,Athletics,Y,"$2,424,600 ",Logan Davidson ,SS,,,,,,,,,,,,,4Yr,Clemson University,clemson
2019,1,,39,FrRnd,39,Twins,Y,"$1,800,000 ",Matt Wallner ,RF,,,,,,,,,,,,,4Yr,University of Southern Mississippi,smiss
2019,1,,31,FrRnd,31,Dodgers,Y,"$2,312,000 ",Michael Busch ,2B,,,,,,,,,,,,,4Yr,University of North Carolina at Chapel Hill,unc
2019,1,,23,FrRnd,23,Rockies,Y,"$2,725,000 ",Michael Toglia ,1B,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2019,1,,7,FrRnd,7,Reds,Y,"$5,432,400 ",Nick Lodolo ,P,,,,,,,,,,,,,4Yr,Texas Christian University,txchrist
2019,1,,18,FrRnd,18,Pirates,Y,"$3,400,000 ",Quinn Priester ,P,,,,,,,,,,,,,HS,Cary-Grove HS,#N/A
2019,1,,5,FrRnd,5,Tigers,Y,"$6,180,700 ",Riley Greene ,OF,,,,,,,,,,,,,HS,Paul J. Hagerty HS,#N/A
2019,1,,27,FrRnd,27,Cubs,Y,"$2,000,000 ",Ryan Jensen ,P,,,,,,,,,,,,,4Yr,California State University Fresno,fresnost
2019,1,,37,FrRnd,37,Pirates,Y,"$2,150,000 ",Sammy Siani ,CF,,,,,,,,,,,,,HS,William Penn Charter School,#N/A
2019,1,,40,FrRnd,40,Rays,Y,"$1,722,500 ",Seth Johnson ,P,,,,,,,,,,,,,4Yr,Campbell University,campbell
2019,1,,9,FrRnd,9,Braves,Y,"$3,997,500 ",Shea Langeliers ,C,,,,,,,,,,,,,4Yr,Baylor University,baylor
2019,1,,38,FrRnd,38,Yankees,Y,"$1,949,800 ",T.J. Sikkema ,P,,,,,,,,,,,,,4Yr,University of Missouri Columbia,missouri
2019,1,,15,FrRnd,15,Angels,Y,"$3,397,500 ",Will Wilson ,SS,,,,,,,,,,,,,4Yr,North Carolina State University,ncstate
2019,1,,19,FrRnd,19,Cardinals,Y,"$3,000,000 ",Zack Thompson ,P,,,,,,,,,,,,,4Yr,University of Kentucky,kentucky
2018,5,,135,FrRnd,1,Tigers,Y,"$398,300 ",Adam Wolf ,LHP,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2018,5,,158,FrRnd,24,Cubs,Y,"$400,000 ",Andy Weber ,2B,,,,,,,,,,,,,4Yr,University of Virginia,virginia
2018,5,,152,FrRnd,18,Royals,Y,"$447,500 ",Austin Cox ,LHP,,,,,,,,,,,,,4Yr,Mercer University,mercer
2018,5,,143,FrRnd,9,Athletics,Y,"$300,000 ",Brady Feigl ,RHP,,,,,,,,,,,,,4Yr,University of Mississippi,olemiss
2018,5,,157,FrRnd,23,Yankees,Y,"$297,500 ",Brandon Lockridge ,CF,,,,,,,,,,,,,4Yr,Troy University,troyst
2018,5,,147,FrRnd,13,Marlins,Y,"$300,000 ",Chris Vallimont ,RHP,,,,,,,,,,,,,4Yr,Mercyhurst University,MercyU
2018,5,,146,FrRnd,12,Blue Jays,Y,"$5,000 ",Christopher Bec ,C,,,,,,,,,,,,,4Yr,University of Maine at Orono,maine
2018,5,,162,FrRnd,28,Astros,Y,"$285,000 ",Cody Deason ,RHP,,,,,,,,,,,,,4Yr,University of Arizona,arizona
2018,5,,154,FrRnd,20,Twins,Y,"$600,000 ",Cole Sands ,RHP,,,,,,,,,,,,,4Yr,Florida State University,floridast
2018,5,,164,FrRnd,30,Dodgers,Y,"$272,500 ",Devin Mann ,2B,,,,,,,,,,,,,4Yr,University of Louisville,louisville
2018,5,,141,FrRnd,7,Padres,Y,"$350,000 ",Dwanya Williams-Sutton ,RF,,,,,,,,,,,,,4Yr,East Carolina University,ecarolina
2018,5,,161,FrRnd,27,Nationals,Y,"$308,900 ",Gage Canning ,CF,,,,,,,,,,,,,4Yr,Arizona State University,arizonast
2018,5,,144,FrRnd,10,Pirates,Y,"$364,600 ",Grant Koch ,C,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2018,5,,156,FrRnd,22,Rockies,Y,"$50,000 ",Jake Bird ,RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles",ucla
2018,5,,149,FrRnd,15,Rangers,Y,"$500,000 ",Jayce Easley ,SS,,,,,,,,,,,,,HS,Sandra Day O'Connor HS,#N/A
2018,5,,138,FrRnd,4,White Sox,Y,"$386,800 ",Jonathan Stiever ,RHP,,,,,,,,,,,,,4Yr,Indiana University-Bloomington,indiana
2018,5,,155,FrRnd,21,Brewers,Y,"$327,100 ",Justin Jarvis ,RHP,,,,,,,,,,,,,HS,Lake Norman HS,#N/A
2018,5,,136,FrRnd,2,Giants,Y,"$500,000 ",Keaton Winn ,RHP,,,,,,,,,,,,,JC,Iowa Western Community College,iawescc
2018,5,,159,FrRnd,25,Diamondbacks,Y,"$314,800 ",Matt Mercer ,RHP,,,,,,,,,,,,,4Yr,University of Oregon,oregon
2018,5,,137,FrRnd,3,Phillies,Y,"$380,000 ",Matt Vierling ,CF,,,,,,,,,,,,,4Yr,University of Notre Dame,notredame
2018,5,,153,FrRnd,19,Cardinals,Y,"$310,000 ",Nick Dunn ,2B,,,,,,,,,,,,,4Yr,University of Maryland,maryland
2018,5,,148,FrRnd,14,Mariners,Y,"$300,000 ",Nolan Hoffman ,RHP,,,,,,,,,,,,,4Yr,Texas A&M University,texasam
2018,5,,145,FrRnd,11,Orioles,Y,"$300,000 ",Robert Neustrom ,RF,,,,,,,,,,,,,4Yr,University of Iowa,iowa
2018,5,,139,FrRnd,5,Reds,Y,,Ryan Campbell ,RHP,,,,,,,,,,,,,4Yr,University of Illinois at Chicago,illchicago
2018,5,,140,FrRnd,6,Mets,Y,"$550,000 ",Ryley Gilliam ,RHP,,,,,,,,,,,,,4Yr,Clemson University,clemson
2018,5,,163,FrRnd,29,Indians,Y,"$185,000 ",Steven Kwan ,CF,,,,,,,,,,,,,4Yr,Oregon State University,oregonst
2018,5,,150,FrRnd,16,Rays,Y,"$747,500 ",Taj Bradley ,P,,,,,,,,,,,,,HS,Redan HS,#N/A
2018,5,,160,FrRnd,26,Red Sox,Y,"$275,000 ",Thad Ward ,RHP,,,,,,,,,,,,,4Yr,University of Central Florida,cflorida
2018,5,,142,FrRnd,8,Braves,Y,"$450,000 ",Trey Riley ,RHP,,,,,,,,,,,,,JC,John A Logan College,illogan
2018,5,,151,FrRnd,17,Angels,Y,"$700,000 ",William Holmes ,P,,,,,,,,,,,,,HS,Western International HS,#N/A
2018,4,,125,FrRnd,21,Brewers,Y,"$520,000 ",Aaron Ashby ,LHP,,,,,,,,,,,,,JC,Crowder College,mocrowd
2018,4,,114,FrRnd,10,Pirates,Y,"$475,000 ",Aaron Shortridge ,RHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley",california
2018,4,,110,FrRnd,6,Mets,Y,"$507,800 ",Adam Hill ,RHP,,,,,,,,,,,,,4Yr,University of South Carolina,scarolina
2018,4,,133,FrRnd,29,Indians,Y,"$50,000 ",Adam Scott ,LHP,,,,,,,,,,,,,4Yr,Wofford College,wofford
2018,4,,132,FrRnd,28,Astros,Y,"$432,500 ",Alex McKenna ,OF,,,,,,,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo",calpoly
2018,4,,113,FrRnd,9,Athletics,Y,"$446,500 ",Alfonso Rivas ,1B,,,,,,,,,,,,,4Yr,University of Arizona,arizona
2018,4,,106,FrRnd,2,Giants,Y,"$800,000 ",Blake Rivera ,RHP,,,,,,,,,,,,,JC,Wallace State Community College,alwsdot
2018,4,,134,FrRnd,30,Dodgers,Y,"$497,500 ",Braydon Fisher ,P,,,,,,,,,,,,,HS,Clear Falls HS,#N/A
2018,4,,107,FrRnd,3,Phillies,Y,"$522,900 ",Colton Eastman ,RHP,,,,,,,,,,,,,4Yr,California State University Fullerton,calstfull
2018,4,,124,FrRnd,20,Twins,Y,"$600,000 ",DaShawn Keirsey ,CF,,,,,,,,,,,,,4Yr,University of Utah,utah
2018,4,,115,FrRnd,11,Orioles,Y,"$650,000 ",Drew Rom ,LHP,,,,,,,,,,,,,HS,Highlands HS,#N/A
2018,4,,111,FrRnd,7,Padres,Y,"$500,000 ",Dylan Coleman ,RHP,,,,,,,,,,,,,4Yr,Missouri State University,swmost
2018,4,,122,FrRnd,18,Royals,Y,"$497,500 ",Eric Cole ,CF,,,,,,,,,,,,,4Yr,University of Arkansas,arkansas
2018,4,,128,FrRnd,24,Cubs,Y,"$130,000 ",Ethan Roberts ,RHP,,,,,,,,,,,,,4Yr,Tennessee Technological University,tntech
2018,4,,127,FrRnd,23,Yankees,Y,"$347,500 ",Frank German ,RHP,,,,,,,,,,,,,4Yr,University of North Florida,nflorida
2018,4,,120,FrRnd,16,Rays,Y,"$457,700 ",Grant Witherspoon ,CF,,,,,,,,,,,,,4Yr,Tulane University,tulane
2018,4,,131,FrRnd,27,Nationals,Y,"$550,000 ",Jake Irvin ,RHP,,,,,,,,,,,,,4Yr,University of Oklahoma,oklahoma
2018,4,,105,FrRnd,1,Tigers,Y,"$900,000 ",Kingston Liniak ,CF,,,,,,,,,,,,,HS,Mission Hills HS,#N/A
2018,4,,130,FrRnd,26,Red Sox,Y,"$375,000 ",Kole Cottam ,C,,,,,,,,,,,,,4Yr,University of Kentucky,kentucky
2018,4,,121,FrRnd,17,Angels,Y,"$397,500 ",Kyle Bradish ,RHP,,,,,,,,,,,,,4Yr,New Mexico State University,nmstate
2018,4,,108,FrRnd,4,White Sox,Y,"$525,000 ",Lency Delgado ,SS,,,,,,,,,,,,,HS,Doral Academy Preparatory School,#N/A
